date,YEAR,MO,DY,HR,ALLSKY_SFC_SW_DIFF,PRECTOTCORR,SZA,RH2M,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,WS10M,PS,T2M,ALLSKY_SRF_ALB
2024-07-10 19:00:00,2024,7,10,19,153.85,0.03,29.8,34.19,912.72,842.15,2.61,86.97,30.6,0.16
2024-07-10 20:00:00,2024,7,10,20,238.26,0.02,30.73,33.78,904.85,857.8,2.76,86.94,30.73,0.17
2024-07-10 21:00:00,2024,7,10,21,121.09,0.01,35.63,33.46,850.62,729.05,2.82,86.92,30.71,0.17
2024-07-10 22:00:00,2024,7,10,22,155.58,0.0,43.05,33.65,751.9,723.97,2.83,86.9,30.48,0.17
2024-07-10 23:00:00,2024,7,10,23,126.86,0.0,51.77,36.14,619.2,597.88,2.69,86.87,29.82,0.17
2024-07-11 00:00:00,2024,7,11,0,89.37,0.0,61.0,38.75,462.77,448.38,2.55,86.85,29.03,0.16
2024-07-11 01:00:00,2024,7,11,1,66.12,0.0,70.25,48.94,296.73,287.73,2.48,86.86,26.66,0.17
2024-07-11 02:00:00,2024,7,11,2,43.21,0.0,79.17,62.98,140.48,138.2,2.5,86.89,23.2,0.2
2024-07-11 03:00:00,2024,7,11,3,17.93,0.0,87.32,62.39,22.55,20.73,3.08,86.92,20.82,0.19
2024-07-11 04:00:00,2024,7,11,4,0.0,0.0,90.0,61.08,0.0,0.0,3.24,86.94,19.45,-999.0
2024-07-11 05:00:00,2024,7,11,5,0.0,0.0,90.0,60.95,0.0,0.0,3.23,86.94,18.46,-999.0
2024-07-11 06:00:00,2024,7,11,6,0.0,0.0,90.0,61.49,0.0,0.0,3.21,86.93,17.66,-999.0
2024-07-11 07:00:00,2024,7,11,7,0.0,0.0,90.0,62.34,0.0,0.0,3.22,86.93,16.96,-999.0
2024-07-11 08:00:00,2024,7,11,8,0.0,0.0,90.0,63.08,0.0,0.0,3.23,86.92,16.37,-999.0
2024-07-11 09:00:00,2024,7,11,9,0.0,0.0,90.0,63.46,0.0,0.0,3.2,86.91,15.94,-999.0
2024-07-11 10:00:00,2024,7,11,10,0.0,0.0,90.0,63.7,0.0,0.0,3.16,86.9,15.65,-999.0
2024-07-11 11:00:00,2024,7,11,11,0.0,0.0,90.0,64.42,0.0,0.0,3.1,86.89,15.34,-999.0
2024-07-11 12:00:00,2024,7,11,12,34.86,0.0,83.93,63.38,68.05,59.78,2.89,86.89,16.51,0.19
2024-07-11 13:00:00,2024,7,11,13,81.76,0.0,75.6,58.93,205.35,191.95,2.57,86.88,19.46,0.19
2024-07-11 14:00:00,2024,7,11,14,77.73,0.0,66.5,51.02,365.73,356.95,2.66,86.9,22.22,0.17
2024-07-11 15:00:00,2024,7,11,15,82.3,0.0,57.22,47.62,525.35,519.05,2.5,86.94,24.39,0.16
2024-07-11 16:00:00,2024,7,11,16,185.19,0.01,48.14,41.62,653.22,543.37,3.16,87.0,26.13,0.16
2024-07-11 17:00:00,2024,7,11,17,85.59,0.01,39.86,39.84,789.62,787.72,3.48,87.03,26.93,0.15
2024-07-11 18:00:00,2024,7,11,18,88.15,0.02,33.32,39.41,874.0,870.0,3.16,87.04,27.56,0.13
2024-07-11 19:00:00,2024,7,11,19,94.87,0.01,29.94,38.52,905.42,903.83,2.47,87.02,28.24,0.14
2024-07-11 20:00:00,2024,7,11,20,111.06,0.01,30.86,37.03,895.67,892.3,1.65,86.96,28.89,0.13
2024-07-11 21:00:00,2024,7,11,21,94.64,0.01,35.74,35.13,842.1,831.38,0.86,86.91,29.48,0.17
2024-07-11 22:00:00,2024,7,11,22,81.86,0.01,43.15,33.29,746.33,744.88,0.24,86.85,29.9,0.17
2024-07-11 23:00:00,2024,7,11,23,86.35,0.01,51.85,32.91,617.12,601.5,0.43,86.81,29.8,0.18
2024-07-12 00:00:00,2024,7,12,0,79.44,0.01,61.08,33.41,463.73,448.3,1.02,86.8,30.3,0.17
2024-07-12 01:00:00,2024,7,12,1,55.84,0.01,70.34,35.06,300.4,296.38,1.69,86.82,28.57,0.16
2024-07-12 02:00:00,2024,7,12,2,40.04,0.01,79.26,63.28,143.25,141.32,1.84,86.87,24.18,0.19
2024-07-12 03:00:00,2024,7,12,3,15.72,0.02,87.4,70.21,22.92,22.3,2.4,86.93,20.26,0.2
2024-07-12 04:00:00,2024,7,12,4,0.0,0.02,90.0,68.19,0.0,0.0,2.89,87.0,19.21,-999.0
2024-07-12 05:00:00,2024,7,12,5,0.0,0.04,90.0,68.67,0.0,0.0,3.35,87.11,18.54,-999.0
2024-07-12 06:00:00,2024,7,12,6,0.0,0.01,90.0,73.69,0.0,0.0,3.71,87.24,17.11,-999.0
2024-07-12 07:00:00,2024,7,12,7,0.0,0.01,90.0,75.94,0.0,0.0,3.36,87.32,15.67,-999.0
2024-07-12 08:00:00,2024,7,12,8,0.0,0.0,90.0,81.89,0.0,0.0,2.31,87.35,14.28,-999.0
2024-07-12 09:00:00,2024,7,12,9,0.0,0.03,90.0,82.17,0.0,0.0,2.22,87.38,13.76,-999.0
2024-07-12 10:00:00,2024,7,12,10,0.0,0.07,90.0,81.72,0.0,0.0,2.21,87.43,13.28,-999.0
2024-07-12 11:00:00,2024,7,12,11,0.0,0.09,90.0,82.03,0.0,0.0,2.07,87.47,12.73,-999.0
2024-07-12 12:00:00,2024,7,12,12,42.97,0.07,84.1,76.54,69.68,53.5,2.2,87.52,13.24,0.18
2024-07-12 13:00:00,2024,7,12,13,126.48,0.02,75.72,64.12,210.55,169.8,2.29,87.54,14.5,0.16
2024-07-12 14:00:00,2024,7,12,14,127.09,0.0,66.63,49.47,372.92,302.08,1.99,87.56,16.2,0.17
2024-07-12 15:00:00,2024,7,12,15,151.49,0.0,57.34,42.55,533.35,469.27,1.51,87.56,17.81,0.17
2024-07-12 16:00:00,2024,7,12,16,102.56,0.0,48.27,40.56,677.28,661.78,0.92,87.55,19.3,0.16
2024-07-12 17:00:00,2024,7,12,17,64.06,0.03,39.99,39.86,793.47,787.85,1.1,87.53,20.75,0.15
2024-07-12 18:00:00,2024,7,12,18,71.63,0.15,33.46,39.35,872.62,866.08,1.62,87.48,22.1,0.14
2024-07-12 19:00:00,2024,7,12,19,87.79,0.28,30.08,39.2,904.78,896.25,1.94,87.42,23.15,0.16
2024-07-12 20:00:00,2024,7,12,20,79.21,0.54,30.99,39.17,896.35,844.72,2.11,87.34,23.9,0.17
2024-07-12 21:00:00,2024,7,12,21,157.33,0.6,35.85,39.3,841.33,805.2,2.11,87.29,24.38,0.17
2024-07-12 22:00:00,2024,7,12,22,198.84,0.37,43.24,39.78,745.35,675.58,1.85,87.24,24.44,0.18
2024-07-12 23:00:00,2024,7,12,23,134.27,0.27,51.94,40.62,616.15,492.2,1.43,87.22,24.33,0.18
2024-07-13 00:00:00,2024,7,13,0,145.52,0.21,61.17,43.07,463.98,358.33,1.09,87.21,23.94,0.19
2024-07-13 01:00:00,2024,7,13,1,131.07,0.06,70.43,50.4,301.62,214.07,0.98,87.21,22.99,0.2
2024-07-13 02:00:00,2024,7,13,2,60.4,0.03,79.36,68.87,144.73,102.03,0.93,87.24,20.71,0.18
2024-07-13 03:00:00,2024,7,13,3,17.93,0.07,87.48,76.98,22.85,19.67,1.14,87.27,17.64,0.18
2024-07-13 04:00:00,2024,7,13,4,0.0,0.09,90.0,77.32,0.0,0.0,1.21,87.3,16.44,-999.0
2024-07-13 05:00:00,2024,7,13,5,0.0,0.09,90.0,75.22,0.0,0.0,0.84,87.32,16.15,-999.0
2024-07-13 06:00:00,2024,7,13,6,0.0,0.07,90.0,74.37,0.0,0.0,0.62,87.33,15.82,-999.0
2024-07-13 07:00:00,2024,7,13,7,0.0,0.04,90.0,75.24,0.0,0.0,0.95,87.34,15.33,-999.0
2024-07-13 08:00:00,2024,7,13,8,0.0,0.03,90.0,77.89,0.0,0.0,1.32,87.34,14.66,-999.0
2024-07-13 09:00:00,2024,7,13,9,0.0,0.01,90.0,79.45,0.0,0.0,1.53,87.33,14.02,-999.0
2024-07-13 10:00:00,2024,7,13,10,0.0,0.0,90.0,82.19,0.0,0.0,1.74,87.33,13.16,-999.0
2024-07-13 11:00:00,2024,7,13,11,0.0,0.0,90.0,85.56,0.0,0.0,2.04,87.33,12.08,-999.0
2024-07-13 12:00:00,2024,7,13,12,39.6,0.0,84.26,88.11,66.07,53.65,1.78,87.32,12.68,0.18
2024-07-13 13:00:00,2024,7,13,13,91.87,0.0,75.85,71.28,207.18,181.1,1.99,87.3,15.56,0.18
2024-07-13 14:00:00,2024,7,13,14,123.38,0.0,66.75,60.85,370.12,354.65,1.21,87.27,18.01,0.19
2024-07-13 15:00:00,2024,7,13,15,98.31,0.0,57.47,49.77,532.15,523.25,1.38,87.24,20.73,0.18
2024-07-13 16:00:00,2024,7,13,16,83.96,0.0,48.4,40.87,678.45,664.33,1.67,87.21,22.85,0.17
2024-07-13 17:00:00,2024,7,13,17,179.75,0.0,40.13,36.1,795.55,767.03,1.81,87.19,24.14,0.17
2024-07-13 18:00:00,2024,7,13,18,179.07,0.01,33.61,33.89,875.62,735.4,1.85,87.17,25.19,0.18
2024-07-13 19:00:00,2024,7,13,19,314.66,0.04,30.23,32.15,898.58,723.65,1.88,87.13,26.5,0.18
2024-07-13 20:00:00,2024,7,13,20,261.75,0.1,31.13,31.64,884.88,666.35,1.91,87.1,27.02,0.17
2024-07-13 21:00:00,2024,7,13,21,281.65,0.1,35.97,32.57,827.45,679.5,2.05,87.07,26.85,0.17
2024-07-13 22:00:00,2024,7,13,22,248.07,0.25,43.35,34.28,730.92,563.08,2.43,87.06,26.38,0.17
2024-07-13 23:00:00,2024,7,13,23,192.51,0.41,52.04,37.56,603.67,405.12,2.9,87.06,25.52,0.17
2024-07-14 00:00:00,2024,7,14,0,162.43,0.73,61.26,43.13,451.8,290.38,3.34,87.1,24.18,0.17
2024-07-14 01:00:00,2024,7,14,1,97.12,0.98,70.52,51.47,290.65,185.68,3.54,87.16,22.34,0.17
2024-07-14 02:00:00,2024,7,14,2,44.27,0.7,79.46,63.19,134.82,82.82,2.97,87.21,20.06,0.18
2024-07-14 03:00:00,2024,7,14,3,13.07,0.54,87.57,73.54,19.77,12.77,2.04,87.26,17.7,0.16
2024-07-14 04:00:00,2024,7,14,4,0.0,0.44,90.0,80.58,0.0,0.0,1.61,87.29,16.19,-999.0
2024-07-14 05:00:00,2024,7,14,5,0.0,0.24,90.0,85.91,0.0,0.0,1.42,87.31,14.96,-999.0
2024-07-14 06:00:00,2024,7,14,6,0.0,0.03,90.0,88.47,0.0,0.0,1.47,87.32,14.12,-999.0
2024-07-14 07:00:00,2024,7,14,7,0.0,0.0,90.0,87.38,0.0,0.0,1.2,87.31,13.87,-999.0
2024-07-14 08:00:00,2024,7,14,8,0.0,0.0,90.0,84.58,0.0,0.0,0.72,87.29,14.01,-999.0
2024-07-14 09:00:00,2024,7,14,9,0.0,0.0,90.0,83.65,0.0,0.0,0.63,87.28,13.94,-999.0
2024-07-14 10:00:00,2024,7,14,10,0.0,0.0,90.0,85.84,0.0,0.0,0.96,87.27,13.38,-999.0
2024-07-14 11:00:00,2024,7,14,11,0.0,0.01,90.0,88.88,0.0,0.0,1.2,87.25,12.73,-999.0
2024-07-14 12:00:00,2024,7,14,12,41.33,0.0,84.43,91.13,61.53,46.42,1.12,87.23,13.41,0.17
2024-07-14 13:00:00,2024,7,14,13,97.53,0.0,75.99,77.7,200.23,166.12,0.77,87.2,15.81,0.18
2024-07-14 14:00:00,2024,7,14,14,126.66,0.01,66.89,63.96,361.98,325.92,0.67,87.17,18.43,0.19
2024-07-14 15:00:00,2024,7,14,15,213.99,0.08,57.6,55.66,522.0,440.58,0.93,87.13,20.58,0.17
2024-07-14 16:00:00,2024,7,14,16,309.02,0.92,48.53,51.58,665.7,480.65,1.14,87.12,21.9,0.16
2024-07-14 17:00:00,2024,7,14,17,297.58,1.69,40.27,50.97,780.95,414.17,2.06,87.12,22.21,0.16
2024-07-14 18:00:00,2024,7,14,18,334.57,2.57,33.76,52.28,862.65,465.42,3.24,87.14,21.98,0.16
2024-07-14 19:00:00,2024,7,14,19,300.97,4.01,30.39,55.5,878.95,454.27,4.26,87.17,21.46,0.16
2024-07-14 20:00:00,2024,7,14,20,258.0,4.34,31.28,59.35,869.72,553.17,4.78,87.22,20.63,0.17
2024-07-14 21:00:00,2024,7,14,21,262.36,2.89,36.1,61.59,815.22,708.28,4.62,87.27,20.04,0.17
2024-07-14 22:00:00,2024,7,14,22,172.12,1.55,43.46,60.62,719.97,643.8,4.06,87.28,20.05,0.17
2024-07-14 23:00:00,2024,7,14,23,121.92,0.52,52.14,59.58,591.15,517.08,3.48,87.27,20.17,0.17
2024-07-15 00:00:00,2024,7,15,0,118.01,0.25,61.36,59.83,440.8,375.58,3.01,87.26,20.02,0.17
2024-07-15 01:00:00,2024,7,15,1,76.47,0.15,70.63,62.47,281.65,263.48,2.58,87.27,19.39,0.18
2024-07-15 02:00:00,2024,7,15,2,50.05,0.15,79.57,72.08,129.88,121.4,1.85,87.29,17.92,0.2
2024-07-15 03:00:00,2024,7,15,3,12.9,0.16,87.66,86.73,18.0,15.62,1.6,87.31,15.12,0.18
2024-07-15 04:00:00,2024,7,15,4,0.0,0.14,90.0,88.18,0.0,0.0,1.98,87.31,14.29,-999.0
2024-07-15 05:00:00,2024,7,15,5,0.0,0.15,90.0,91.08,0.0,0.0,1.95,87.29,13.64,-999.0
2024-07-15 06:00:00,2024,7,15,6,0.0,0.0,90.0,93.48,0.0,0.0,1.96,87.27,13.22,-999.0
2024-07-15 07:00:00,2024,7,15,7,0.0,0.0,90.0,94.94,0.0,0.0,1.98,87.22,12.99,-999.0
2024-07-15 08:00:00,2024,7,15,8,0.0,0.0,90.0,96.89,0.0,0.0,1.93,87.17,12.67,-999.0
2024-07-15 09:00:00,2024,7,15,9,0.0,0.0,90.0,99.07,0.0,0.0,1.79,87.13,12.28,-999.0
2024-07-15 10:00:00,2024,7,15,10,0.0,0.0,90.0,98.56,0.0,0.0,1.77,87.1,12.28,-999.0
2024-07-15 11:00:00,2024,7,15,11,0.0,0.0,90.0,96.26,0.0,0.0,1.71,87.07,12.62,-999.0
2024-07-15 12:00:00,2024,7,15,12,30.71,0.0,84.6,89.02,59.25,55.95,1.82,87.06,13.98,0.2
2024-07-15 13:00:00,2024,7,15,13,62.79,0.0,76.13,77.87,197.98,191.02,2.3,87.06,15.98,0.19
2024-07-15 14:00:00,2024,7,15,14,66.24,0.0,67.02,66.72,358.67,356.17,2.18,87.07,18.61,0.19
2024-07-15 15:00:00,2024,7,15,15,76.13,0.0,57.73,53.27,518.85,516.58,3.16,87.08,21.58,0.18
2024-07-15 16:00:00,2024,7,15,16,62.24,0.04,48.67,47.29,661.28,660.97,3.57,87.11,23.36,0.12
2024-07-15 17:00:00,2024,7,15,17,69.26,0.15,40.42,43.28,778.17,777.8,3.48,87.12,24.79,0.14
2024-07-15 18:00:00,2024,7,15,18,88.49,0.38,33.92,40.38,858.22,843.38,3.24,87.13,25.8,0.16
2024-07-15 19:00:00,2024,7,15,19,147.05,0.64,30.55,38.84,887.53,769.5,2.88,87.11,26.49,0.16
2024-07-15 20:00:00,2024,7,15,20,228.74,0.81,31.43,38.56,878.15,767.0,2.37,87.09,26.75,0.17
2024-07-15 21:00:00,2024,7,15,21,148.59,0.65,36.23,39.92,823.33,647.58,1.82,87.08,26.28,0.16
2024-07-15 22:00:00,2024,7,15,22,169.24,0.49,43.58,42.03,726.85,594.5,1.48,87.07,25.78,0.16
2024-07-15 23:00:00,2024,7,15,23,143.76,0.32,52.25,46.35,597.08,446.95,1.34,87.06,25.37,0.17
2024-07-16 00:00:00,2024,7,16,0,129.26,0.37,61.47,49.79,445.17,324.3,1.3,87.07,25.1,0.2
2024-07-16 01:00:00,2024,7,16,1,92.66,0.35,70.74,57.51,282.8,186.32,1.34,87.1,23.86,0.2
2024-07-16 02:00:00,2024,7,16,2,54.87,0.27,79.68,70.49,128.48,87.4,1.4,87.13,21.57,0.18
2024-07-16 03:00:00,2024,7,16,3,17.32,0.3,87.75,73.76,17.27,14.48,1.74,87.16,19.4,0.16
2024-07-16 04:00:00,2024,7,16,4,0.0,0.26,90.0,78.27,0.0,0.0,1.65,87.19,18.12,-999.0
2024-07-16 05:00:00,2024,7,16,5,0.0,0.36,90.0,82.73,0.0,0.0,1.61,87.22,17.14,-999.0
2024-07-16 06:00:00,2024,7,16,6,0.0,0.58,90.0,84.92,0.0,0.0,1.64,87.25,16.49,-999.0
2024-07-16 07:00:00,2024,7,16,7,0.0,0.78,90.0,85.12,0.0,0.0,1.65,87.28,16.24,-999.0
2024-07-16 08:00:00,2024,7,16,8,0.0,0.71,90.0,83.07,0.0,0.0,1.55,87.3,16.36,-999.0
2024-07-16 09:00:00,2024,7,16,9,0.0,0.38,90.0,78.82,0.0,0.0,1.3,87.31,16.76,-999.0
2024-07-16 10:00:00,2024,7,16,10,0.0,0.14,90.0,76.41,0.0,0.0,1.04,87.33,16.93,-999.0
2024-07-16 11:00:00,2024,7,16,11,0.0,0.04,90.0,78.3,0.0,0.0,1.06,87.34,16.22,-999.0
2024-07-16 12:00:00,2024,7,16,12,33.31,0.39,84.77,83.53,55.92,50.92,0.93,87.36,16.13,0.2
2024-07-16 13:00:00,2024,7,16,13,68.86,0.7,76.27,76.04,193.8,184.55,1.15,87.39,18.25,0.19
2024-07-16 14:00:00,2024,7,16,14,86.5,0.51,67.16,64.69,355.1,343.9,1.21,87.44,20.27,0.22
2024-07-16 15:00:00,2024,7,16,15,73.68,0.89,57.87,57.99,515.05,510.9,1.3,87.48,22.0,0.2
2024-07-16 16:00:00,2024,7,16,16,98.71,1.21,48.82,53.66,658.67,648.28,1.42,87.51,23.36,0.19
2024-07-16 17:00:00,2024,7,16,17,102.46,1.49,40.57,50.34,773.88,729.67,1.68,87.52,24.53,0.18
2024-07-16 18:00:00,2024,7,16,18,154.77,1.57,34.08,47.93,851.97,734.88,1.97,87.52,25.41,0.18
2024-07-16 19:00:00,2024,7,16,19,181.43,1.88,30.72,46.6,883.83,802.0,2.12,87.5,25.88,0.19
2024-07-16 20:00:00,2024,7,16,20,341.51,2.19,31.59,46.32,875.2,676.1,2.23,87.48,26.04,0.2
2024-07-16 21:00:00,2024,7,16,21,179.85,1.83,36.37,46.62,822.95,468.48,2.33,87.45,26.06,0.2
2024-07-16 22:00:00,2024,7,16,22,294.52,1.69,43.7,47.18,726.25,560.58,2.31,87.43,26.09,0.2
2024-07-16 23:00:00,2024,7,16,23,285.41,1.47,52.36,47.95,596.15,433.7,2.2,87.41,26.09,0.2
2024-07-17 00:00:00,2024,7,17,0,158.33,0.93,61.58,52.3,443.08,299.52,1.98,87.4,25.75,0.17
2024-07-17 01:00:00,2024,7,17,1,80.56,0.69,70.85,60.38,281.45,220.3,1.53,87.41,24.64,0.19
2024-07-17 02:00:00,2024,7,17,2,43.98,0.5,79.8,74.96,128.15,112.28,1.42,87.42,22.36,0.2
2024-07-17 03:00:00,2024,7,17,3,14.71,0.44,87.85,78.59,16.95,16.17,1.83,87.45,20.25,0.18
2024-07-17 04:00:00,2024,7,17,4,0.0,0.39,90.0,80.69,0.0,0.0,1.94,87.47,19.01,-999.0
2024-07-17 05:00:00,2024,7,17,5,0.0,0.35,90.0,83.46,0.0,0.0,1.98,87.48,17.84,-999.0
2024-07-17 06:00:00,2024,7,17,6,0.0,0.4,90.0,85.33,0.0,0.0,2.03,87.5,16.89,-999.0
2024-07-17 07:00:00,2024,7,17,7,0.0,0.24,90.0,86.24,0.0,0.0,2.12,87.51,16.24,-999.0
2024-07-17 08:00:00,2024,7,17,8,0.0,0.08,90.0,86.12,0.0,0.0,2.14,87.5,15.79,-999.0
2024-07-17 09:00:00,2024,7,17,9,0.0,0.02,90.0,85.67,0.0,0.0,2.24,87.49,15.4,-999.0
2024-07-17 10:00:00,2024,7,17,10,0.0,0.02,90.0,84.35,0.0,0.0,2.51,87.47,15.11,-999.0
2024-07-17 11:00:00,2024,7,17,11,0.0,0.01,90.0,83.05,0.0,0.0,2.54,87.46,14.82,-999.0
2024-07-17 12:00:00,2024,7,17,12,26.15,0.0,84.94,80.22,53.12,50.2,2.06,87.46,15.92,0.2
2024-07-17 13:00:00,2024,7,17,13,45.41,0.01,76.41,66.74,191.27,189.85,1.89,87.47,19.03,0.12
2024-07-17 14:00:00,2024,7,17,14,63.19,0.04,67.3,56.27,352.1,349.7,1.73,87.49,21.04,0.11
2024-07-17 15:00:00,2024,7,17,15,77.65,0.06,58.01,49.68,510.62,510.1,1.13,87.5,23.07,0.1
2024-07-17 16:00:00,2024,7,17,16,79.66,0.03,48.96,43.91,658.58,653.7,0.55,87.5,25.11,0.13
2024-07-17 17:00:00,2024,7,17,17,97.45,0.03,40.73,39.2,779.17,769.17,0.13,87.49,26.89,0.14
2024-07-17 18:00:00,2024,7,17,18,113.1,0.05,34.25,36.58,859.22,854.95,1.04,87.47,28.31,0.16
2024-07-17 19:00:00,2024,7,17,19,143.71,0.11,30.89,36.2,887.8,858.85,2.01,87.45,28.89,0.16
2024-07-17 20:00:00,2024,7,17,20,162.18,0.22,31.75,36.44,877.8,789.03,2.47,87.44,29.15,0.17
2024-07-17 21:00:00,2024,7,17,21,201.41,0.24,36.52,36.62,812.85,733.88,2.68,87.44,29.34,0.17
2024-07-17 22:00:00,2024,7,17,22,244.91,0.18,43.83,36.85,711.4,616.97,2.73,87.43,29.34,0.17
2024-07-17 23:00:00,2024,7,17,23,213.27,0.15,52.49,37.55,585.0,499.83,2.62,87.4,28.98,0.18
2024-07-18 00:00:00,2024,7,18,0,131.52,0.09,61.7,40.14,427.73,341.0,2.4,87.38,28.28,0.14
2024-07-18 01:00:00,2024,7,18,1,96.72,0.07,70.97,48.84,263.12,210.45,1.85,87.38,26.96,0.14
2024-07-18 02:00:00,2024,7,18,2,59.87,0.07,79.93,68.59,113.78,88.53,1.72,87.38,23.9,0.18
2024-07-18 03:00:00,2024,7,18,3,15.31,0.12,87.94,72.57,13.8,13.05,2.34,87.36,21.14,0.17
2024-07-18 04:00:00,2024,7,18,4,0.0,0.23,90.0,73.29,0.0,0.0,2.55,87.33,20.1,-999.0
2024-07-18 05:00:00,2024,7,18,5,0.0,0.24,90.0,74.37,0.0,0.0,2.55,87.3,19.28,-999.0
2024-07-18 06:00:00,2024,7,18,6,0.0,1.14,90.0,76.1,0.0,0.0,2.46,87.28,18.27,-999.0
2024-07-18 07:00:00,2024,7,18,7,0.0,0.15,90.0,75.49,0.0,0.0,2.37,87.27,17.75,-999.0
